21.4283 	INFO 	Loaded monitor calibration from ['2024_08_09 11:02']
353.3997 	EXP 	line2: autoDraw = True
353.3997 	EXP 	line3: autoDraw = True
353.3997 	EXP 	line4: autoDraw = True
354.4003 	INFO 	Keyboard events cleared
354.3996 	EXP 	probe: autoDraw = True
354.8028 	DATA 	Keypress: z
354.8182 	EXP 	New trial (rep=33, index=0): <Trial 132 (0 in rep 33) data={'pos': -50, 'corr_resp': 'x', 'thisN': 132, 'thisTrialN': 0, 'thisRepN': 33}>
354.8335 	EXP 	fixation: autoDraw = False
354.8335 	EXP 	line1: autoDraw = False
354.8335 	EXP 	line2: autoDraw = False
354.8335 	EXP 	line3: autoDraw = False
354.8335 	EXP 	line4: autoDraw = False
354.8335 	EXP 	probe: autoDraw = False
354.8335 	EXP 	fixation: autoDraw = True
355.8331 	EXP 	fixation: autoDraw = False
355.8331 	EXP 	line1: autoDraw = True
355.8331 	EXP 	line2: autoDraw = True
355.8331 	EXP 	line3: autoDraw = True
355.8331 	EXP 	line4: autoDraw = True
356.8335 	INFO 	Keyboard events cleared
356.8329 	EXP 	probe: autoDraw = True
357.2350 	EXP 	New trial (rep=33, index=1): <Trial 133 (1 in rep 33) data={'pos': 150, 'corr_resp': 'v', 'thisN': 133, 'thisTrialN': 1, 'thisRepN': 33}>
357.2369 	DATA 	Keypress: x
357.2498 	EXP 	fixation: autoDraw = False
357.2498 	EXP 	line1: autoDraw = False
357.2498 	EXP 	line2: autoDraw = False
357.2498 	EXP 	line3: autoDraw = False
357.2498 	EXP 	line4: autoDraw = False
357.2498 	EXP 	probe: autoDraw = False
357.2498 	EXP 	fixation: autoDraw = True
358.2499 	EXP 	fixation: autoDraw = False
358.2499 	EXP 	line1: autoDraw = True
358.2499 	EXP 	line2: autoDraw = True
358.2499 	EXP 	line3: autoDraw = True
358.2499 	EXP 	line4: autoDraw = True
359.2501 	INFO 	Keyboard events cleared
359.2494 	EXP 	probe: autoDraw = True
359.6183 	EXP 	New trial (rep=33, index=2): <Trial 134 (2 in rep 33) data={'pos': 50, 'corr_resp': 'c', 'thisN': 134, 'thisTrialN': 2, 'thisRepN': 33}>
359.6201 	DATA 	Keypress: v
359.6327 	EXP 	fixation: autoDraw = False
359.6327 	EXP 	line1: autoDraw = False
359.6327 	EXP 	line2: autoDraw = False
359.6327 	EXP 	line3: autoDraw = False
359.6327 	EXP 	line4: autoDraw = False
359.6327 	EXP 	probe: autoDraw = False
359.6327 	EXP 	fixation: autoDraw = True
360.6327 	EXP 	fixation: autoDraw = False
360.6327 	EXP 	line1: autoDraw = True
360.6327 	EXP 	line2: autoDraw = True
360.6327 	EXP 	line3: autoDraw = True
360.6327 	EXP 	line4: autoDraw = True
361.6337 	INFO 	Keyboard events cleared
361.6330 	EXP 	probe: autoDraw = True
362.0182 	EXP 	New trial (rep=33, index=3): <Trial 135 (3 in rep 33) data={'pos': -150, 'corr_resp': 'z', 'thisN': 135, 'thisTrialN': 3, 'thisRepN': 33}>
362.0201 	DATA 	Keypress: c
362.0326 	EXP 	fixation: autoDraw = False
362.0326 	EXP 	line1: autoDraw = False
362.0326 	EXP 	line2: autoDraw = False
362.0326 	EXP 	line3: autoDraw = False
362.0326 	EXP 	line4: autoDraw = False
362.0326 	EXP 	probe: autoDraw = False
362.0326 	EXP 	fixation: autoDraw = True
363.0325 	EXP 	fixation: autoDraw = False
363.0325 	EXP 	line1: autoDraw = True
363.0325 	EXP 	line2: autoDraw = True
363.0325 	EXP 	line3: autoDraw = True
363.0325 	EXP 	line4: autoDraw = True
364.0332 	INFO 	Keyboard events cleared
364.0325 	EXP 	probe: autoDraw = True
364.5508 	EXP 	New trial (rep=34, index=0): <Trial 136 (0 in rep 34) data={'pos': -50, 'corr_resp': 'x', 'thisN': 136, 'thisTrialN': 0, 'thisRepN': 34}>
364.5527 	DATA 	Keypress: z
364.5659 	EXP 	fixation: autoDraw = False
364.5659 	EXP 	line1: autoDraw = False
364.5659 	EXP 	line2: autoDraw = False
364.5659 	EXP 	line3: autoDraw = False
364.5659 	EXP 	line4: autoDraw = False
364.5659 	EXP 	probe: autoDraw = False
364.5659 	EXP 	fixation: autoDraw = True
365.5659 	EXP 	fixation: autoDraw = False
365.5659 	EXP 	line1: autoDraw = True
365.5659 	EXP 	line2: autoDraw = True
365.5659 	EXP 	line3: autoDraw = True
365.5659 	EXP 	line4: autoDraw = True
366.5665 	INFO 	Keyboard events cleared
366.5658 	EXP 	probe: autoDraw = True
366.9847 	EXP 	New trial (rep=34, index=1): <Trial 137 (1 in rep 34) data={'pos': 150, 'corr_resp': 'v', 'thisN': 137, 'thisTrialN': 1, 'thisRepN': 34}>
366.9866 	DATA 	Keypress: x
366.9993 	EXP 	fixation: autoDraw = False
366.9993 	EXP 	line1: autoDraw = False
366.9993 	EXP 	line2: autoDraw = False
366.9993 	EXP 	line3: autoDraw = False
366.9993 	EXP 	line4: autoDraw = False
366.9993 	EXP 	probe: autoDraw = False
366.9993 	EXP 	fixation: autoDraw = True
367.9991 	EXP 	fixation: autoDraw = False
367.9991 	EXP 	line1: autoDraw = True
367.9991 	EXP 	line2: autoDraw = True
367.9991 	EXP 	line3: autoDraw = True
367.9991 	EXP 	line4: autoDraw = True
369.0000 	INFO 	Keyboard events cleared
368.9993 	EXP 	probe: autoDraw = True
369.3525 	DATA 	Keypress: v
369.3678 	EXP 	New trial (rep=34, index=2): <Trial 138 (2 in rep 34) data={'pos': 50, 'corr_resp': 'c', 'thisN': 138, 'thisTrialN': 2, 'thisRepN': 34}>
369.3823 	EXP 	fixation: autoDraw = False
369.3823 	EXP 	line1: autoDraw = False
369.3823 	EXP 	line2: autoDraw = False
369.3823 	EXP 	line3: autoDraw = False
369.3823 	EXP 	line4: autoDraw = False
369.3823 	EXP 	probe: autoDraw = False
369.3823 	EXP 	fixation: autoDraw = True
370.3823 	EXP 	fixation: autoDraw = False
370.3823 	EXP 	line1: autoDraw = True
370.3823 	EXP 	line2: autoDraw = True
370.3823 	EXP 	line3: autoDraw = True
370.3823 	EXP 	line4: autoDraw = True
371.3832 	INFO 	Keyboard events cleared
371.3824 	EXP 	probe: autoDraw = True
371.8680 	EXP 	New trial (rep=34, index=3): <Trial 139 (3 in rep 34) data={'pos': -150, 'corr_resp': 'z', 'thisN': 139, 'thisTrialN': 3, 'thisRepN': 34}>
371.8699 	DATA 	Keypress: c
371.8823 	EXP 	fixation: autoDraw = False
371.8823 	EXP 	line1: autoDraw = False
371.8823 	EXP 	line2: autoDraw = False
371.8823 	EXP 	line3: autoDraw = False
371.8823 	EXP 	line4: autoDraw = False
371.8823 	EXP 	probe: autoDraw = False
371.8823 	EXP 	fixation: autoDraw = True
372.8822 	EXP 	fixation: autoDraw = False
372.8822 	EXP 	line1: autoDraw = True
372.8822 	EXP 	line2: autoDraw = True
372.8822 	EXP 	line3: autoDraw = True
372.8822 	EXP 	line4: autoDraw = True
373.8829 	INFO 	Keyboard events cleared
373.8822 	EXP 	probe: autoDraw = True
374.3506 	EXP 	New trial (rep=35, index=0): <Trial 140 (0 in rep 35) data={'pos': -50, 'corr_resp': 'x', 'thisN': 140, 'thisTrialN': 0, 'thisRepN': 35}>
374.3525 	DATA 	Keypress: z
374.3656 	EXP 	fixation: autoDraw = False
374.3656 	EXP 	line1: autoDraw = False
374.3656 	EXP 	line2: autoDraw = False
374.3656 	EXP 	line3: autoDraw = False
374.3656 	EXP 	line4: autoDraw = False
374.3656 	EXP 	probe: autoDraw = False
374.3656 	EXP 	fixation: autoDraw = True
375.3654 	EXP 	fixation: autoDraw = False
375.3654 	EXP 	line1: autoDraw = True
375.3654 	EXP 	line2: autoDraw = True
375.3654 	EXP 	line3: autoDraw = True
375.3654 	EXP 	line4: autoDraw = True
376.3660 	INFO 	Keyboard events cleared
376.3653 	EXP 	probe: autoDraw = True
377.1839 	EXP 	New trial (rep=35, index=1): <Trial 141 (1 in rep 35) data={'pos': 150, 'corr_resp': 'v', 'thisN': 141, 'thisTrialN': 1, 'thisRepN': 35}>
377.1858 	DATA 	Keypress: x
377.1984 	EXP 	fixation: autoDraw = False
377.1984 	EXP 	line1: autoDraw = False
377.1984 	EXP 	line2: autoDraw = False
377.1984 	EXP 	line3: autoDraw = False
377.1984 	EXP 	line4: autoDraw = False
377.1984 	EXP 	probe: autoDraw = False
377.1984 	EXP 	fixation: autoDraw = True
378.1990 	EXP 	fixation: autoDraw = False
378.1990 	EXP 	line1: autoDraw = True
378.1990 	EXP 	line2: autoDraw = True
378.1990 	EXP 	line3: autoDraw = True
378.1990 	EXP 	line4: autoDraw = True
379.1997 	INFO 	Keyboard events cleared
379.1989 	EXP 	probe: autoDraw = True
379.4835 	EXP 	New trial (rep=35, index=2): <Trial 142 (2 in rep 35) data={'pos': 50, 'corr_resp': 'c', 'thisN': 142, 'thisTrialN': 2, 'thisRepN': 35}>
379.4854 	DATA 	Keypress: v
379.4986 	EXP 	fixation: autoDraw = False
379.4986 	EXP 	line1: autoDraw = False
379.4986 	EXP 	line2: autoDraw = False
379.4986 	EXP 	line3: autoDraw = False
379.4986 	EXP 	line4: autoDraw = False
379.4986 	EXP 	probe: autoDraw = False
379.4986 	EXP 	fixation: autoDraw = True
380.4989 	EXP 	fixation: autoDraw = False
380.4989 	EXP 	line1: autoDraw = True
380.4989 	EXP 	line2: autoDraw = True
380.4989 	EXP 	line3: autoDraw = True
380.4989 	EXP 	line4: autoDraw = True
381.4997 	INFO 	Keyboard events cleared
381.4990 	EXP 	probe: autoDraw = True
381.8330 	EXP 	New trial (rep=35, index=3): <Trial 143 (3 in rep 35) data={'pos': -150, 'corr_resp': 'z', 'thisN': 143, 'thisTrialN': 3, 'thisRepN': 35}>
381.8349 	DATA 	Keypress: c
381.8481 	EXP 	fixation: autoDraw = False
381.8481 	EXP 	line1: autoDraw = False
381.8481 	EXP 	line2: autoDraw = False
381.8481 	EXP 	line3: autoDraw = False
381.8481 	EXP 	line4: autoDraw = False
381.8481 	EXP 	probe: autoDraw = False
381.8481 	EXP 	fixation: autoDraw = True
382.8482 	EXP 	fixation: autoDraw = False
382.8482 	EXP 	line1: autoDraw = True
382.8482 	EXP 	line2: autoDraw = True
382.8482 	EXP 	line3: autoDraw = True
382.8482 	EXP 	line4: autoDraw = True
383.8489 	INFO 	Keyboard events cleared
383.8483 	EXP 	probe: autoDraw = True
384.2500 	EXP 	New trial (rep=36, index=0): <Trial 144 (0 in rep 36) data={'pos': -50, 'corr_resp': 'x', 'thisN': 144, 'thisTrialN': 0, 'thisRepN': 36}>
384.2518 	DATA 	Keypress: z
384.2650 	EXP 	fixation: autoDraw = False
384.2650 	EXP 	line1: autoDraw = False
384.2650 	EXP 	line2: autoDraw = False
384.2650 	EXP 	line3: autoDraw = False
384.2650 	EXP 	line4: autoDraw = False
384.2650 	EXP 	probe: autoDraw = False
384.2650 	EXP 	fixation: autoDraw = True
385.2652 	EXP 	fixation: autoDraw = False
385.2652 	EXP 	line1: autoDraw = True
385.2652 	EXP 	line2: autoDraw = True
385.2652 	EXP 	line3: autoDraw = True
385.2652 	EXP 	line4: autoDraw = True
386.2656 	INFO 	Keyboard events cleared
386.2651 	EXP 	probe: autoDraw = True
386.6339 	EXP 	New trial (rep=36, index=1): <Trial 145 (1 in rep 36) data={'pos': 150, 'corr_resp': 'v', 'thisN': 145, 'thisTrialN': 1, 'thisRepN': 36}>
386.6357 	DATA 	Keypress: x
386.6487 	EXP 	fixation: autoDraw = False
386.6487 	EXP 	line1: autoDraw = False
386.6487 	EXP 	line2: autoDraw = False
386.6487 	EXP 	line3: autoDraw = False
386.6487 	EXP 	line4: autoDraw = False
386.6487 	EXP 	probe: autoDraw = False
386.6487 	EXP 	fixation: autoDraw = True
387.6481 	EXP 	fixation: autoDraw = False
387.6481 	EXP 	line1: autoDraw = True
387.6481 	EXP 	line2: autoDraw = True
387.6481 	EXP 	line3: autoDraw = True
387.6481 	EXP 	line4: autoDraw = True
388.6488 	INFO 	Keyboard events cleared
388.6481 	EXP 	probe: autoDraw = True
389.4678 	DATA 	Keypress: v
389.4828 	EXP 	New trial (rep=36, index=2): <Trial 146 (2 in rep 36) data={'pos': 50, 'corr_resp': 'c', 'thisN': 146, 'thisTrialN': 2, 'thisRepN': 36}>
389.4983 	EXP 	fixation: autoDraw = False
389.4983 	EXP 	line1: autoDraw = False
389.4983 	EXP 	line2: autoDraw = False
389.4983 	EXP 	line3: autoDraw = False
389.4983 	EXP 	line4: autoDraw = False
389.4983 	EXP 	probe: autoDraw = False
389.4983 	EXP 	fixation: autoDraw = True
390.4982 	EXP 	fixation: autoDraw = False
390.4982 	EXP 	line1: autoDraw = True
390.4982 	EXP 	line2: autoDraw = True
390.4982 	EXP 	line3: autoDraw = True
390.4982 	EXP 	line4: autoDraw = True
391.4986 	INFO 	Keyboard events cleared
391.4980 	EXP 	probe: autoDraw = True
391.8170 	EXP 	New trial (rep=36, index=3): <Trial 147 (3 in rep 36) data={'pos': -150, 'corr_resp': 'z', 'thisN': 147, 'thisTrialN': 3, 'thisRepN': 36}>
391.8189 	DATA 	Keypress: c
391.8314 	EXP 	fixation: autoDraw = False
391.8314 	EXP 	line1: autoDraw = False
391.8314 	EXP 	line2: autoDraw = False
391.8314 	EXP 	line3: autoDraw = False
391.8314 	EXP 	line4: autoDraw = False
391.8314 	EXP 	probe: autoDraw = False
391.8314 	EXP 	fixation: autoDraw = True
392.8313 	EXP 	fixation: autoDraw = False
392.8313 	EXP 	line1: autoDraw = True
392.8313 	EXP 	line2: autoDraw = True
392.8313 	EXP 	line3: autoDraw = True
392.8313 	EXP 	line4: autoDraw = True
393.8320 	INFO 	Keyboard events cleared
393.8313 	EXP 	probe: autoDraw = True
394.2496 	EXP 	New trial (rep=37, index=0): <Trial 148 (0 in rep 37) data={'pos': -50, 'corr_resp': 'x', 'thisN': 148, 'thisTrialN': 0, 'thisRepN': 37}>
394.2514 	DATA 	Keypress: z
394.2644 	EXP 	fixation: autoDraw = False
394.2644 	EXP 	line1: autoDraw = False
394.2644 	EXP 	line2: autoDraw = False
394.2644 	EXP 	line3: autoDraw = False
394.2644 	EXP 	line4: autoDraw = False
394.2644 	EXP 	probe: autoDraw = False
394.2644 	EXP 	fixation: autoDraw = True
395.2650 	EXP 	fixation: autoDraw = False
395.2650 	EXP 	line1: autoDraw = True
395.2650 	EXP 	line2: autoDraw = True
395.2650 	EXP 	line3: autoDraw = True
395.2650 	EXP 	line4: autoDraw = True
396.2654 	INFO 	Keyboard events cleared
396.2647 	EXP 	probe: autoDraw = True
396.5997 	EXP 	New trial (rep=37, index=1): <Trial 149 (1 in rep 37) data={'pos': 150, 'corr_resp': 'v', 'thisN': 149, 'thisTrialN': 1, 'thisRepN': 37}>
396.6016 	DATA 	Keypress: x
396.6146 	EXP 	fixation: autoDraw = False
396.6146 	EXP 	line1: autoDraw = False
396.6146 	EXP 	line2: autoDraw = False
396.6146 	EXP 	line3: autoDraw = False
396.6146 	EXP 	line4: autoDraw = False
396.6146 	EXP 	probe: autoDraw = False
396.6146 	EXP 	fixation: autoDraw = True
397.6143 	EXP 	fixation: autoDraw = False
397.6143 	EXP 	line1: autoDraw = True
397.6143 	EXP 	line2: autoDraw = True
397.6143 	EXP 	line3: autoDraw = True
397.6143 	EXP 	line4: autoDraw = True
398.6154 	INFO 	Keyboard events cleared
398.6147 	EXP 	probe: autoDraw = True
398.9992 	EXP 	New trial (rep=37, index=2): <Trial 150 (2 in rep 37) data={'pos': 50, 'corr_resp': 'c', 'thisN': 150, 'thisTrialN': 2, 'thisRepN': 37}>
399.0010 	DATA 	Keypress: v
399.0146 	EXP 	fixation: autoDraw = False
399.0146 	EXP 	line1: autoDraw = False
399.0146 	EXP 	line2: autoDraw = False
399.0146 	EXP 	line3: autoDraw = False
399.0146 	EXP 	line4: autoDraw = False
399.0146 	EXP 	probe: autoDraw = False
399.0146 	EXP 	fixation: autoDraw = True
400.0144 	EXP 	fixation: autoDraw = False
400.0144 	EXP 	line1: autoDraw = True
400.0144 	EXP 	line2: autoDraw = True
400.0144 	EXP 	line3: autoDraw = True
400.0144 	EXP 	line4: autoDraw = True
401.0154 	INFO 	Keyboard events cleared
401.0146 	EXP 	probe: autoDraw = True
401.2828 	EXP 	New trial (rep=37, index=3): <Trial 151 (3 in rep 37) data={'pos': -150, 'corr_resp': 'z', 'thisN': 151, 'thisTrialN': 3, 'thisRepN': 37}>
401.2846 	DATA 	Keypress: c
401.2979 	EXP 	fixation: autoDraw = False
401.2979 	EXP 	line1: autoDraw = False
401.2979 	EXP 	line2: autoDraw = False
401.2979 	EXP 	line3: autoDraw = False
401.2979 	EXP 	line4: autoDraw = False
401.2979 	EXP 	probe: autoDraw = False
401.2979 	EXP 	fixation: autoDraw = True
402.2979 	EXP 	fixation: autoDraw = False
402.2979 	EXP 	line1: autoDraw = True
402.2979 	EXP 	line2: autoDraw = True
402.2979 	EXP 	line3: autoDraw = True
402.2979 	EXP 	line4: autoDraw = True
403.2981 	INFO 	Keyboard events cleared
403.2974 	EXP 	probe: autoDraw = True
403.7670 	DATA 	Keypress: z
403.7825 	EXP 	New trial (rep=38, index=0): <Trial 152 (0 in rep 38) data={'pos': -50, 'corr_resp': 'x', 'thisN': 152, 'thisTrialN': 0, 'thisRepN': 38}>
403.7974 	EXP 	fixation: autoDraw = False
403.7974 	EXP 	line1: autoDraw = False
403.7974 	EXP 	line2: autoDraw = False
403.7974 	EXP 	line3: autoDraw = False
403.7974 	EXP 	line4: autoDraw = False
403.7974 	EXP 	probe: autoDraw = False
403.7974 	EXP 	fixation: autoDraw = True
404.7979 	EXP 	fixation: autoDraw = False
404.7979 	EXP 	line1: autoDraw = True
404.7979 	EXP 	line2: autoDraw = True
404.7979 	EXP 	line3: autoDraw = True
404.7979 	EXP 	line4: autoDraw = True
405.7982 	INFO 	Keyboard events cleared
405.7975 	EXP 	probe: autoDraw = True
406.1155 	EXP 	New trial (rep=38, index=1): <Trial 153 (1 in rep 38) data={'pos': 150, 'corr_resp': 'v', 'thisN': 153, 'thisTrialN': 1, 'thisRepN': 38}>
406.1173 	DATA 	Keypress: x
406.1306 	EXP 	fixation: autoDraw = False
406.1306 	EXP 	line1: autoDraw = False
406.1306 	EXP 	line2: autoDraw = False
406.1306 	EXP 	line3: autoDraw = False
406.1306 	EXP 	line4: autoDraw = False
406.1306 	EXP 	probe: autoDraw = False
406.1306 	EXP 	fixation: autoDraw = True
407.1305 	EXP 	fixation: autoDraw = False
407.1305 	EXP 	line1: autoDraw = True
407.1305 	EXP 	line2: autoDraw = True
407.1305 	EXP 	line3: autoDraw = True
407.1305 	EXP 	line4: autoDraw = True
408.1311 	INFO 	Keyboard events cleared
408.1305 	EXP 	probe: autoDraw = True
408.6157 	EXP 	New trial (rep=38, index=2): <Trial 154 (2 in rep 38) data={'pos': 50, 'corr_resp': 'c', 'thisN': 154, 'thisTrialN': 2, 'thisRepN': 38}>
408.6177 	DATA 	Keypress: v
408.6304 	EXP 	fixation: autoDraw = False
408.6304 	EXP 	line1: autoDraw = False
408.6304 	EXP 	line2: autoDraw = False
408.6304 	EXP 	line3: autoDraw = False
408.6304 	EXP 	line4: autoDraw = False
408.6304 	EXP 	probe: autoDraw = False
408.6304 	EXP 	fixation: autoDraw = True
409.6308 	EXP 	fixation: autoDraw = False
409.6308 	EXP 	line1: autoDraw = True
409.6308 	EXP 	line2: autoDraw = True
409.6308 	EXP 	line3: autoDraw = True
409.6308 	EXP 	line4: autoDraw = True
410.6316 	INFO 	Keyboard events cleared
410.6308 	EXP 	probe: autoDraw = True
410.9660 	EXP 	New trial (rep=38, index=3): <Trial 155 (3 in rep 38) data={'pos': -150, 'corr_resp': 'z', 'thisN': 155, 'thisTrialN': 3, 'thisRepN': 38}>
410.9681 	DATA 	Keypress: c
410.9803 	EXP 	fixation: autoDraw = False
410.9803 	EXP 	line1: autoDraw = False
410.9803 	EXP 	line2: autoDraw = False
410.9803 	EXP 	line3: autoDraw = False
410.9803 	EXP 	line4: autoDraw = False
410.9803 	EXP 	probe: autoDraw = False
410.9803 	EXP 	fixation: autoDraw = True
411.9808 	EXP 	fixation: autoDraw = False
411.9808 	EXP 	line1: autoDraw = True
411.9808 	EXP 	line2: autoDraw = True
411.9808 	EXP 	line3: autoDraw = True
411.9808 	EXP 	line4: autoDraw = True
412.9811 	INFO 	Keyboard events cleared
412.9804 	EXP 	probe: autoDraw = True
413.3333 	DATA 	Keypress: z
413.3486 	EXP 	New trial (rep=39, index=0): <Trial 156 (0 in rep 39) data={'pos': -50, 'corr_resp': 'x', 'thisN': 156, 'thisTrialN': 0, 'thisRepN': 39}>
413.3637 	EXP 	fixation: autoDraw = False
413.3637 	EXP 	line1: autoDraw = False
413.3637 	EXP 	line2: autoDraw = False
413.3637 	EXP 	line3: autoDraw = False
413.3637 	EXP 	line4: autoDraw = False
413.3637 	EXP 	probe: autoDraw = False
413.3637 	EXP 	fixation: autoDraw = True
414.3639 	EXP 	fixation: autoDraw = False
414.3639 	EXP 	line1: autoDraw = True
414.3639 	EXP 	line2: autoDraw = True
414.3639 	EXP 	line3: autoDraw = True
414.3639 	EXP 	line4: autoDraw = True
415.3642 	INFO 	Keyboard events cleared
415.3635 	EXP 	probe: autoDraw = True
415.8987 	EXP 	New trial (rep=39, index=1): <Trial 157 (1 in rep 39) data={'pos': 150, 'corr_resp': 'v', 'thisN': 157, 'thisTrialN': 1, 'thisRepN': 39}>
415.9005 	DATA 	Keypress: x
415.9135 	EXP 	fixation: autoDraw = False
415.9135 	EXP 	line1: autoDraw = False
415.9135 	EXP 	line2: autoDraw = False
415.9135 	EXP 	line3: autoDraw = False
415.9135 	EXP 	line4: autoDraw = False
415.9135 	EXP 	probe: autoDraw = False
415.9135 	EXP 	fixation: autoDraw = True
416.9137 	EXP 	fixation: autoDraw = False
416.9137 	EXP 	line1: autoDraw = True
416.9137 	EXP 	line2: autoDraw = True
416.9137 	EXP 	line3: autoDraw = True
416.9137 	EXP 	line4: autoDraw = True
417.9147 	INFO 	Keyboard events cleared
417.9140 	EXP 	probe: autoDraw = True
418.2333 	DATA 	Keypress: v
418.2488 	EXP 	New trial (rep=39, index=2): <Trial 158 (2 in rep 39) data={'pos': 50, 'corr_resp': 'c', 'thisN': 158, 'thisTrialN': 2, 'thisRepN': 39}>
418.2633 	EXP 	fixation: autoDraw = False
418.2633 	EXP 	line1: autoDraw = False
418.2633 	EXP 	line2: autoDraw = False
418.2633 	EXP 	line3: autoDraw = False
418.2633 	EXP 	line4: autoDraw = False
418.2633 	EXP 	probe: autoDraw = False
418.2633 	EXP 	fixation: autoDraw = True
419.2633 	EXP 	fixation: autoDraw = False
419.2633 	EXP 	line1: autoDraw = True
419.2633 	EXP 	line2: autoDraw = True
419.2633 	EXP 	line3: autoDraw = True
419.2633 	EXP 	line4: autoDraw = True
420.2638 	INFO 	Keyboard events cleared
420.2633 	EXP 	probe: autoDraw = True
420.7495 	EXP 	New trial (rep=39, index=3): <Trial 159 (3 in rep 39) data={'pos': -150, 'corr_resp': 'z', 'thisN': 159, 'thisTrialN': 3, 'thisRepN': 39}>
420.7514 	DATA 	Keypress: c
420.7637 	EXP 	fixation: autoDraw = False
420.7637 	EXP 	line1: autoDraw = False
420.7637 	EXP 	line2: autoDraw = False
420.7637 	EXP 	line3: autoDraw = False
420.7637 	EXP 	line4: autoDraw = False
420.7637 	EXP 	probe: autoDraw = False
420.7637 	EXP 	fixation: autoDraw = True
421.7634 	EXP 	fixation: autoDraw = False
421.7634 	EXP 	line1: autoDraw = True
421.7634 	EXP 	line2: autoDraw = True
421.7634 	EXP 	line3: autoDraw = True
421.7634 	EXP 	line4: autoDraw = True
422.7641 	INFO 	Keyboard events cleared
422.7634 	EXP 	probe: autoDraw = True
424.5149 	EXP 	New trial (rep=40, index=0): <Trial 160 (0 in rep 40) data={'pos': -50, 'corr_resp': 'x', 'thisN': 160, 'thisTrialN': 0, 'thisRepN': 40}>
424.5169 	DATA 	Keypress: z
424.5298 	EXP 	fixation: autoDraw = False
